File,Line,Type,Text,Priority,FullPath
00-未完成标记扫描报告-2026年01月01日.md,105,NOTE,"- that  $(a, b) \approx (a, b)$  requires that  $ab = ba$ , which is true. Next, we assume that  $(a, b) \approx (c, d)$ , so that  $ad = bc$ . We have  $(c, d) \approx (a, b)$  provided that  $cb = da$ , which is true from commutativity of multiplication. Finally, we assume that  $(a, b) \approx (c, d)$  and  $(c, d) \approx (e, f)$  and prove that  $(a, b) \approx (e, f)$ . This amounts to using  $ad = bc$",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,106,NOTE,"- the same element of a set. In defining a function in such cases one must verify that the function values assigned to the elements depend not on the way the elements are expressed but on only the elements themselves. For example, the correspondence  $\phi$  from the rational numbers to the integers given by  $\phi(a/b) = a + b$  does not define a function since  $1/2 = 2/4$ , but  $\phi(1/2) \neq \phi(2/4)$ . To verify that a correspondence is a function, you assume that  $x_1 = x_2$  and prove that  $\phi(x_1) = \phi(x_2)$ .",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,107,NOTE,- that the function  $fg$  is not the same as the function  $gf$ .,Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,108,NOTE,"- that if  $\alpha$  is one-to-one and onto, the function  $\alpha^{-1}$  described in part 4 of Theorem 0.8 has the property that if  $\alpha(s) = t$ , then  $\alpha^{-1}(t) = s$ . That is, the image of  $t$  under  $\alpha^{-1}$  is the unique element  $s$  that maps to  $t$  under  $\alpha$ . In effect,  $\alpha^{-1}$  ""undoes"" what  $\alpha$  does.",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,109,NOTE,"- the set of integers,  $\mathbf{R}$  the set of real numbers, and  $\mathbf{N}$  the set of nonnegative integers. The following table illustrates the properties of one-to-one and onto.",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,110,NOTE,"- that reflections reverse handedness, which is an important fact in chemistry.",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,111,NOTE,- first issued by Norway in 1948.,Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,112,NOTE,"- by  $Z_{n}$ , play an extremely important role in abstract algebra. In certain situations we will want to combine the elements of  $Z_{n}$  by addition modulo  $n$  only; in other situations we will want to use both addition modulo  $n$  and multiplication modulo  $n$  to combine the elements. It will be clear from the context whether we are using addition only or addition and multiplication. For example, when multiplying matrices",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,113,NOTE,"- that  $-1$  is its own inverse, whereas the inverse of  $i$  is  $-i$ , and vice versa.",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,114,NOTE,- $R_{360 / n}$  and let  $F$  be any reflection. Then,Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,115,NOTE,"that  $\begin{bmatrix} 3 & 4 \\ 4 & 4 \end{bmatrix} \begin{bmatrix} 4 & 1 \\ 1 & 3 \end{bmatrix} = \begin{bmatrix} 1 & 0 \\ 0 & 1 \end{bmatrix}$  when the arithmetic is done modulo 5.; Priority=Unknown; FullPath=E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md}.File) (第1361行): NOTE - this group by  $SL(2, F)$ . For the group  $SL(2, F)$ , the formula given in Example 9 for the inverse of  $\begin{bmatrix} a & b \\ c & d \end{bmatrix}$  simplifies to  $\begin{bmatrix} d & -b \\ -c & a \end{bmatrix}$ . When the matrix entries are from  $Z_p$ , we use modulo  $p$  arithmetic to compute determinants, matrix products, and inverses. To illustrate the case  $SL(2, Z_5)$ , consider the element  $A = \begin{bmatrix} 3 & 4 \\ 4 & 4 \end{bmatrix}$ . Then  $\det A = (3 \cdot 4 - 4 \cdot 4) \mod 5 = -4 \mod 5 = 1$ , and the inverse of  $A$  is  $\begin{bmatrix} 4 & -4 \\ -4 & 3 \end{bmatrix} = \begin{bmatrix} 4 & 1 \\ 1 & 3 \end{bmatrix}$ . Note that  $\begin{bmatrix} 3 & 4 \\ 4 & 4 \end{bmatrix} \begin{bmatrix} 4 & 1 \\ 1 & 3 \end{bmatrix} = \begin{bmatrix} 1 & 0 \\ 0 & 1 \end{bmatrix}$  when the arithmetic is done modulo 5.",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,116,NOTE,- it by  $e$  (because the German word for identity is Einheit).,Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,117,NOTE,"the unambiguous product:; Priority=Unknown; FullPath=E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md}.File) (第1420行): NOTE - it by  $g^{-1}$ . This notation is suggested by that used for ordinary real numbers under multiplication. Similarly, when  $n$  is a positive integer, the associative law allows us to use  $g^{n}$  to denote the unambiguous product:",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,118,NOTE,"- We conclude this chapter with a bit of history concerning the noncommutativity of matrix multiplication. In 1925, quantum theory was replete with annoying and puzzling ambiguities. It was Werner Heisenberg who recognized the cause. He observed that the product of the quantum-theoretical analogs of the classical Fourier series did not necessarily commute. For all his boldness, this shook Heisenberg. As he later recalled [2, p. 94]:",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,119,NOTE,"- the positive rational numbers. Explain why the correspondence from  $Q^{+} \times Q^{+}$  that takes  $\left(\frac{a}{b}, \frac{c}{d}\right)$  to  $\frac{a + c}{b + d}$  is not a binary operation on  $Q^{+}$ . (That is, the correspondence is not well-defined.)",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,120,NOTE,- the order of  $G$ .,Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,121,NOTE,"- that  $e^2 = e$ , so that  $H$  is nonempty. Now we assume that  $a$  and  $b$  belong to  $H$ . This means that  $a^2 = e$  and  $b^2 = e$ . Finally, we must show that  $(ab^{-1})^2 = e$ . Since  $G$  is Abelian,  $(ab^{-1})^2 = ab^{-1}ab^{-1} = a^2(b^{-1})^2 = a^2(b^2)^{-1} = ee^{-1} = e$ . Therefore,  $ab^{-1}$  belongs to  $H$  and, by the One-Step Subgroup Test,  $H$  is a subgroup of  $G$ .",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,122,NOTE,"- that  $e = ee$  belongs to  $HK$  because  $e$  is in both  $H$  and  $K$ . Now suppose that  $a$  and  $b$  are in  $HK$ . Then by definition of  $HK$  there are elements  $h_1, h_2 \in H$  and  $k_1, k_2 \in K$  such that  $a = h_1k_1$  and  $b = h_2k_2$ . We must prove that  $ab \in HK$  and  $a^{-1} \in HK$ . Observe that because  $G$  is Abelian and  $H$  and  $K$  are subgroups of  $G$ , we have  $ab = h_1k_1h_2k_2 = (h_1h_2)(k_1k_2) \in HK$ . Likewise,  $a^{-1} = (h_1k_1)^{-1} = k_1^{-1}h_1^{-1} = h_1^{-1}k_1^{-1} \in HK$ .",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,123,NOTE,"- the set  $\{a^n \mid n \in Z\}$ . In particular, observe that the exponents of  $a$  include all negative integers as well as 0 and the positive integers  $(a^0$  is defined to be the identity).",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,124,NOTE,"- that, since  $a^i a^j = a^{i+j} = a^{j+i} = a^j a^i$ , every cyclic group is Abelian.",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,125,NOTE,"- a rotation of  $360 / n$  degrees. Then,",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,126,NOTE,- that conjugation preserves structure.),Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,127,NOTE,"- that  $\langle 3 \rangle = \{3, 3 + 3, 3 + 3 + 3, \ldots\}$  is the set  $\{3, 6, 1, 4, 7, 2, 5, 0\} = Z_{8}$ . Thus, 3 is a generator of  $Z_{8}$ . On the other hand, 2 is not a generator, since  $\langle 2 \rangle = \{0, 2, 4, 6\} \neq Z_{8}$ .",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,128,NOTE,"- that  $U(8) = \{1, 3, 5, 7\}$ . But",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,129,NOTE,"- that direct computations show that  $|U(50)| = 20$  and that 3 is one of its generators. Thus, in view of Corollary 3, the complete list of generators for  $U(50)$  is",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,130,NOTE,"- that once you have the generator  $a^{n / d}$  for the subgroup of order  $d$  where  $d$  is a divisor of  $|a| = n$ , all the generators of  $\langle a^d \rangle$  have the form  $(a^d)^j$  where  $j \in U(d)$ .",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,131,NOTE,"- the number of positive integers less than  $n$  and relatively prime to  $n$ . Notice that by definition of the group  $U(n)$ ,  $|U(n)| = \phi(n)$ . The first 12 values of  $\phi(n)$  are given in Table 4.1.",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,132,NOTE,"- that  $2^6 = 64 = 12 = -1 \mod 13$  implies that  $|2|$  divides 12. So, by Corollary 2 of Theorem 4.1 once again, the possible orders of 2 are 1, 2, 3, 4, 6, and 12. But  $2^6 = 12$  excludes 1, 2, 3, and 6, whereas  $2^4 = 3$  excludes 4. So,  $U(13) = \langle 2 \rangle$  and is cyclic.",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,133,NOTE,- the group of integers under addition. Is every subgroup of  $Z$  cyclic? Why? Describe all the subgroups of  $Z$ . Let  $a$  be a group element with infinite order. Describe all subgroups of  $\langle a \rangle$ .,Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,134,NOTE,- that  $n$  is independent of  $a$ .),Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,135,NOTE,"- the set of all one-to-one functions from  $\{1,2,3\}$  to itself. Then  $S_{3}$ , under function composition, is a group with six elements. The six elements are",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,136,NOTE,- that  $\beta \alpha = \left[ \begin{array}{lll}1 & 2 & 3\\ 3 & 2 & 1 \end{array} \right] = \alpha^2\beta \neq \alpha \beta$  so that  $S_{3}$  is non-Abelian.,Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,138,NOTE,"- an  $n$ -cycle by  $(\underline{n})$ . Then, arranging all possible disjoint cycle structures of elements of  $S_7$  according to longest cycle lengths left to right, we have",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
