"Path","Size","HasFrontMatter","BodyLength","MathKeywords","Placeholder","Watermark","Category","Reason"
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-134-模表示论.md","2716","True","541","16","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-135-表示论综合竞赛题.md","3740","True","760","18","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-136-导出函子基础.md","2482","True","518","17","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-137-Ext函子性质.md","2620","True","497","10","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-138-Tor函子与平坦模.md","2324","True","452","11","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-139-谱序列基础.md","1621","True","331","7","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-140-Lyndon-Hochschild-Serre谱序列.md","1767","True","323","10","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-141-群上同调与扩张.md","1450","True","258","7","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-142-导出范畴.md","1401","True","268","26","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-143-完备化与Hensel引理.md","1820","True","337","14","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-144-维数理论.md","1554","True","303","11","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-145-Cohen-Macaulay环.md","1362","True","246","10","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-146-同调维数.md","1671","True","314","12","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-147-局部上同调.md","1430","True","270","11","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-148-交换代数综合挑战.md","1589","True","286","16","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-149-同调代数综合.md","1137","True","226","10","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-150-交换代数进阶.md","698","True","131","16","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-151-正则序列与Koszul复形.md","745","True","137","6","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-152-对偶性与局部对偶.md","889","True","142","6","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-153-同调代数高级专题.md","496","True","91","15","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-154-交换代数深度专题.md","447","True","61","4","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-155-同调代数综合应用.md","530","True","69","8","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-156-交换代数高级应用.md","477","True","75","6","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-157-范畴论高级.md","430","True","60","13","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-158-算术几何.md","429","True","62","8","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-189-代数几何基础.md","835","True","175","17","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-190-概形基础.md","767","True","152","11","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-191-凝聚层.md","766","True","148","7","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-192-上同调理论.md","748","True","149","8","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-193-除子与线丛.md","809","True","148","8","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-194-相交理论.md","783","True","152","12","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-195-曲面的分类.md","845","True","133","5","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-196-代数数论基础.md","708","True","114","13","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-197-理想类群.md","772","True","125","6","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-198-单位群.md","770","True","102","6","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-199-分圆域.md","759","True","113","8","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-200-p进数.md","774","True","132","10","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-201-Adele与Idele.md","716","True","122","11","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-202-类域论.md","747","True","132","7","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-203-群表示基础.md","793","True","144","12","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-204-诱导表示.md","752","True","124","3","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-205-特征标理论.md","843","True","150","7","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-206-代数表示.md","728","True","124","9","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-207-Lie代数表示.md","742","True","133","16","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-208-半单Lie代数.md","819","True","146","9","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-209-最高权理论.md","776","True","144","5","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-210-Weyl特征标公式.md","766","True","122","11","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-211-李群表示.md","772","True","139","10","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-212-Borel-Weil-Bott定理.md","768","True","127","9","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-213-量子群.md","814","True","143","9","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-214-对称群表示.md","829","True","126","4","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-215-Schur函子.md","816","True","122","8","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-216-模表示论.md","714","True","131","8","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-217-范畴表示.md","803","True","157","12","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-218-丛与K理论.md","813","True","141","9","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-219-椭圆曲线算术.md","800","True","143","13","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-220-椭圆曲线L函数.md","970","True","156","8","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-221-Galois表示.md","795","True","126","7","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-222-模形式.md","775","True","128","6","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-223-算术几何.md","868","True","138","12","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-224-同调代数进阶.md","774","True","138","8","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-225-交换代数进阶.md","755","True","136","9","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-226-同伦代数.md","795","True","142","17","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-227-代数几何进阶.md","919","True","160","11","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-228-双有理几何.md","811","True","140","9","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-229-代数群.md","745","True","139","13","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-230-齐性空间.md","815","True","134","8","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-231-导出代数几何.md","842","True","152","10","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-232-非交换几何.md","738","True","131","13","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-233-枚举几何.md","871","True","148","13","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-234-代数综合1.md","788","True","151","11","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-235-代数综合2.md","760","True","129","6","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-236-代数综合3.md","824","True","139","12","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-237-代数综合4.md","766","True","119","6","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-238-代数综合5.md","876","True","171","16","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-239-导出范畴中的t-结构与心.md","948","True","156","13","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-240-perverse sheaves的交错展开.md","957","True","150","10","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-241-Mumford-Tate群与Hodge结构.md","939","True","144","7","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-242-motivic上同调的性质.md","933","True","148","7","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-243-高阶代数K理论的Bloch-Lichtenbaum谱序列.md","1005","True","160","13","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-244-范畴化与2-表示论.md","933","True","150","13","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-245-拓扑序范畴与模张量范畴.md","972","True","160","19","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-246-融合范畴的分类定理.md","939","True","152","16","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-247-量子群的典范基与crystal基.md","948","True","152","7","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-248-Kac-Moody群的旗簇几何.md","927","True","146","13","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-249-Springer理论与Weyl群表示.md","957","True","152","10","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-250-Deligne-Lusztig特征标的计算.md","966","True","150","7","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-251-Brauer群与中心单代数.md","915","True","146","10","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-252-非交换代数几何中的点与模.md","972","True","160","16","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-253-A无穷代数与形变理论.md","939","True","154","13","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-254-operad与代数结构.md","918","True","146","13","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-255-Poisson同调与形变量子化.md","948","True","152","7","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-256-Lie代数上同调与Kostant定理.md","945","True","152","16","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-257-Clifford代数与旋量表示.md","930","True","148","10","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-258-Hopf代数的Galois扩张.md","924","True","146","13","False","False","正常",""
"E:\_src\FormalMath\docs\00-习题示例反例库\代数\ALG-259-quasi-Hopf代数与扭曲.md","921","True","144","10","False","False","正常",""
